"","V1","V2","V3","V4"
"Anajatuba@MA",418.709870894315,86.939816014532,382.9,1.59685156994389e-26
"Anamã@AM",414.969222335747,63.9208182415636,381.2,3.31027742445372e-16
"Ananás@TO",418.86745907807,79.0390348920946,565.102317314831,114.858258922331
"Ananindeua@PA",433.81921113479,103.540551767713,414.162330599014,93.2656628260424
"Anápolis@GO",447.37066924695,125.972389260691,431.513574547051,179.254394635647
"Anastácio@MS",412.680981905211,86.0127346070748,407.728778140873,53.9656198702375
"Anchieta@ES",467.449423779682,111.534251605245,424.864324691994,34.5021843579646
"Andradas@MG",490.34798889825,116.432676568629,468.536960606039,106.410369790084
"Andradina@SP",464.496482509726,114.279407310838,473.295360736626,80.3880494949956
"Andrelândia@MG",469.550814284606,107.458402548552,435.528872475415,125.510805623308
"Angicos@RN",417.3948819953,100.618061341552,492.550722614648,94.2608849948223
"Angra dos Reis@RJ",462.372866828367,115.53170752342,505.343820524076,114.35109452897
"Anori@AM",406.903360220006,58.9456278519606,468.536960606039,106.410369790084
"Aparecida de Goiânia@GO",438.470213256549,101.086441089673,428.663077689334,96.8387077306737
"Aparecida do Taboado@MS",441.354715742514,109.086190073823,545.5,5.01492348251948e-27
"Aparecida@SP",463.73849266133,128.842789998143,438.072753157232,39.5370965239458
"Aperibé@RJ",465.569934402426,92.2493934900585,468.949539983539,67.6043167877279
"Apiaí@SP",454.213955236902,105.161478790472,404.642267569029,34.6840333386693
"Apodi@RN",425.357983638727,109.350018042645,457.684969914059,131.782904841252
"Apucarana@PR",473.811348156328,120.944151106631,461.768918289361,145.665863912364
"Apuí@AM",431.71044232893,77.5526219077731,369.7,5.68415579672032e-14
"Aquidauana@MS",417.796965646139,98.5790162410167,398.952416131549,30.0094348601312
"Aquiraz@CE",435.352054193212,100.596280144602,441.450546924811,59.3207680574424
"Aracaju@SE",424.521621348208,145.335769467532,396.565259961242,137.868556696167
"Aracati@CE",428.989039062089,101.182327174282,452.205262204338,91.7166087977909
"Araçatuba@SP",480.157492155636,126.796511741068,472.470343259684,163.047217497643
"Araci@BA",428.881714428705,95.6681066858226,462.5,2.11831997944363e-23
"Araçoiaba da Serra@SP",470.799604277682,103.990003250265,468.536960606039,106.410369790084
"Aracoiaba@CE",423.806939690202,82.8708661752063,411.999508785922,59.3217486705412
"Aracruz@ES",476.635617771646,128.91963626563,437.885617376192,109.028388805403
"Araçuaí@MG",444.363794643482,94.86824490052,451.179400412252,116.224720243989
"Aragarças@GO",418.879291798646,95.3658104471027,438.870019611361,76.2396556449633
"Araguaína@TO",424.119619586037,103.352716018448,400.373827138968,94.9187421253981
"Araguanã@TO",405.552113908948,61.1579366516975,376.749965850811,5.0506715865671
"Araguari@MG",467.574198747452,119.627409912653,422.077812678947,176.618350714834
"Araguatins@TO",424.100396642605,92.154258154923,366.999862294383,94.4081418131539
"Araioses@MA",410.275142081993,73.6976744563921,468.536960606039,106.410369790084
"Arame@MA",413.732742569921,75.8169793404705,468.536960606039,106.410369790084
"Arapiraca@AL",428.268856680608,108.392198684048,400.085396205198,64.9139198707545
"Arapoema@TO",418.879091859925,84.6113998392019,468.536960606039,106.410369790084
"Arapongas@PR",461.363951978151,125.092923330927,381.008648961259,167.84815226036
"Arapoti@PR",456.582306280439,106.114082476094,432.420546004431,43.6759429156076
"Araputanga@MT",423.520555695178,84.2584548043693,379.298526312445,24.6738229515105
"Araranguá@SC",465.701545021433,116.439715257209,449.870624254855,81.4354671633206
"Araraquara@SP",489.887933068122,125.625481257737,465.325051360561,138.771621269561
"Araras@SP",498.569069877936,126.957992974348,443.684505972156,134.467455997709
"Arari@MA",416.206238570427,80.056207145049,418.339869249195,66.6187184316011
"Araripe@CE",426.560557210026,84.0657084300337,463.400112665044,95.781083410522
"Araripina@PE",444.358921768756,104.879076333366,453.248712545093,50.3654844197043
"Araruama@RJ",453.103603956818,126.177456185582,514.161028446591,77.2654341112633
"Araruna@PB",403.327741902733,115.175198860861,413.275449197931,30.8261576271212
"Aratuba@CE",425.590299217509,82.1035866005731,468.536960606039,106.410369790084
"Araucária@PR",458.078658021215,112.146902965859,449.372695578669,99.6749582993079
"Araxá@MG",503.367156646994,128.571115987156,481.738496084814,175.677552317069
"Arcos@MG",505.330005835596,124.383774893834,610.048104176969,172.154788610424
"Arcoverde@PE",440.195547723269,108.191591523558,447.968779054835,113.066956226236
"Areado@MG",478.428542935706,112.644066477426,496.860517307857,129.130439412745
"Areia Branca@RN",419.908777393823,101.338989522201,431.792904940394,71.39747131689
"Areia Branca@SE",410.691031227322,89.2392687575865,511.5,1.05837216143068e-26
"Areia@PB",419.600268111205,104.12527697821,483.046033242345,91.4113484026534
"Arenápolis@MT",419.476448394233,91.3703933658503,421.800306283994,2.19979047380483
"Arinos@MG",430.177972234896,91.7162944225442,411.486176562453,52.5507530008444
"Aripuanã@MT",425.413406407244,98.5375950385959,468.536960606039,106.410369790084
"Ariquemes@RO",428.387612907721,96.3047081389895,394.950025495639,59.0434875505177
"Aroeiras@PB",414.523706482614,87.0035625300538,420.562669321909,56.2450216213862
"Arraias@TO",411.851172003245,76.8636944534445,364.354365565954,30.263708413545
"Arroio do Meio@RS",507.818240136741,119.438697809788,299.369826684244,221.381934617532
"Arroio Grande@RS",428.165617631567,100.367926346666,379.094342094964,49.0461449945891
"Artur Nogueira@SP",480.229826419613,119.3354471706,444.281961887127,163.911588609944
"Arujá@SP",459.370014772122,122.792218192357,441.2757901521,78.8109453429022
"Assaí@PR",438.183747672976,123.819208460748,436.19737426239,20.0939512285606
"Assaré@CE",422.512310097095,88.8698209982435,437.57146810835,56.312912492772
"Assis Chateaubriand@PR",450.794638106812,116.386977435064,416.142455582415,49.8057795230321
"Assis@SP",468.786462103956,120.462394632279,461.406590397209,127.549663723509
"Astorga@PR",452.389160105908,116.965056972693,352.1,1.42294340174579e-21
"Atalaia@AL",411.217154395093,80.3043934063419,437.227931214719,65.4173193854357
"Atibaia@SP",478.119877641109,126.942110551079,493.805186072436,126.198422272407
"Augustinópolis@TO",413.391533259752,88.0952297258325,484.928921067995,69.5552134021609
"Augusto Corrêa@PA",413.169908988205,76.9639824221964,379.726477454035,75.1597762253932
"Auriflama@SP",484.1578204794,107.815994699306,447.9,3.90915527368726e-20
"Aurora@CE",425.909791066275,94.5513494984133,417.5,8.19451880860042e-23
"Autazes@AM",398.618544390636,73.8477371762578,429.237467449394,75.5165420005503
"Avaré@SP",481.088375626186,128.056901474184,434.362004675732,152.60197297768
"Bacabal@MA",418.004603960095,97.1026559674236,401.458797020741,103.016543894501
"Bacuri@MA",414.180370450755,77.108423828856,426.8,8.95001461961698e-15
"Baependi@MG",482.997336861693,113.909230853466,482.581396688741,74.0744510380239
"Bagé@RS",442.186008572075,108.754132562093,407.043552439612,109.037755463494
"Baião@PA",402.422401731958,73.6583297722503,364.9,3.66955336138522e-20
"Baixa Grande@BA",413.4663746141,93.7038601057658,412.737303705388,28.5049392165232
"Baixo Guandu@ES",452.252062921988,125.563704273031,489.849941025632,82.8219589022784
"Balneário Camboriú@SC",455.860751913673,135.595161746416,480.63006585465,133.037478867164
"Balsas@MA",417.667499087133,101.926044185927,317.284379199993,106.774220896432
"Bambuí@MG",500.391675072437,123.785771794803,451.146261989241,132.327253261761
"Banabuiú@CE",425.894099458339,89.4857783604121,447.595023113305,97.6091144391433
"Bananeiras@PB",422.47138638428,95.6247875084528,403.097890198314,46.0984082000058
"Bandeirantes@PR",443.972872329238,114.865521147771,451.327076122237,14.2642849902222
"Barão de Cocais@MG",481.321287375507,109.388298416753,435.778634196464,92.1834682801615
"Barão de Grajaú@MA",416.733883943497,93.8114783913467,430.65267167474,39.4583546393904
"Baraúna@RN",420.797158415653,109.916320596,440.108410981081,66.6589773748579
"Barbacena@MG",495.60901394125,130.398862251297,411.334983187534,205.997654274239
"Barbalha@CE",434.782461683961,118.537125775904,405.375127533281,101.061848039588
"Barcarena@PA",427.268112561351,90.1424592673727,418.718032332731,64.7159803010713
"Barcelos@AM",433.839796380265,87.6677308817439,468.536960606039,106.410369790084
"Barra Bonita@SP",488.024429377699,121.991857625527,109.483533171646,279.777394627738
"Barra da Estiva@BA",427.042903481081,99.859752435875,496.875857609749,136.72740736435
"Barra de São Francisco@ES",447.781777806439,102.516092482193,446.470610623184,101.893071057552
"Barra do Bugres@MT",417.201640491865,96.5114495541734,402.992719949986,24.9004930426272
"Barra do Choça@BA",423.266782428831,89.51157822675,436.451625120515,23.7206185307895
"Barra do Corda@MA",416.67946423232,85.699005528092,422.763512050521,82.4574509633281
"Barra do Garças@MT",425.095550972962,108.972181183657,412.397781667455,144.864201785553
"Barra do Piraí@RJ",480.287288390457,116.656976387177,446.052294615234,114.117140484172
"Barra Mansa@RJ",472.609979946413,118.851864454371,453.054952576771,148.13778397741
"Barra@BA",408.566393307568,79.7048974038685,383.117212739064,139.641235779104
"Barras@PI",422.217082477546,81.7645491794184,405.616161477599,63.6300806637224
"Barreiras@BA",422.894656126052,115.998068402988,417.221430076842,63.6032078941437
"Barreirinha@AM",398.191460571027,66.1403056319889,468.536960606039,106.410369790084
"Barreirinhas@MA",410.871384844623,81.8309610889087,437.901711766542,60.5871232119548
"Barreiros@PE",428.295677054092,87.4067748793197,359.262538455247,30.2953831885906
"Barretos@SP",468.333702511745,119.637993710059,405.997696545956,118.350934460245
"Barrinha@SP",460.690412096025,97.8159547177825,388.498278511646,19.8402073195621
"Barro@CE",438.385998960255,95.4989740858726,394.636680275706,59.3216865280981
"Barroquinha@CE",425.051664814509,83.1953859670783,468.536960606039,106.410369790084
"Barueri@SP",470.098864910204,116.569821270061,439.259158388383,125.431211116561
"Bataguassu@MS",431.29641874309,88.5727179363229,360.300006818792,1.10001950090505
"Batalha@AL",411.782298325787,91.463107384337,297.51892167523,119.5394461853
"Batalha@PI",417.559080290124,96.2416621123144,438.9961438434,16.4336398997782
"Batatais@SP",485.691384260092,125.802657301803,449.742088946291,109.096276168061
"Baturité@CE",426.40848321662,85.7521684729662,442.648656874631,102.079764895037
"Bauru@SP",479.01871324783,132.445628931251,448.514856304955,129.047672570925
"Bayeux@PB",421.471876859798,94.2791597766555,413.956882999218,107.496562285576
"Bebedouro@SP",479.216900450951,120.287393611541,310.676377399817,224.951849321491
"Beberibe@CE",436.54503488275,95.8540112547354,401.10584627103,103.223033615141
"Bela Cruz@CE",432.742078238418,104.981172677416,375.157034774886,22.0606026618516
"Bela Vista do Paraíso@PR",441.284880764037,111.020767291725,362.2,5.68305728098034e-14
"Bela Vista@MS",431.35567287609,87.3228727231136,389.67562557066,52.669604014689
"Belém do São Francisco@PE",425.230872172445,88.8961526596217,473.970649482817,28.3871480331848
"Belém@PA",435.075837338583,114.220154055514,420.082495238422,108.907384378628
"Belford Roxo@RJ",440.070759724064,95.6507315626485,401.231871339647,70.1564616466182
"Belo Horizonte@MG",478.776067331449,151.25240237648,498.846541229531,186.271053336582
"Belo Jardim@PE",447.519791935308,106.57205869046,366.60009817505,1.00008954894922
"Benevides@PA",425.676371084488,88.7074640062344,415.557623427035,75.1401901085385
"Benjamin Constant@AM",392.0234817688,65.2830481322963,393.147337105108,22.1485513781906
"Bento Gonçalves@RS",498.07754045074,127.087394994318,396.622673473616,255.1351285015
"Bequimão@MA",423.210721523172,72.7117553474232,468.536960606039,106.410369790084
"Bertioga@SP",446.750348029989,102.376980827289,400.206576535132,62.9924291332775
"Beruri@AM",390.202730313768,80.9423152190483,416.1,2.03017520022299e-22
"Betim@MG",461.000045393328,115.296159765177,426.685377581264,127.323543742101
"Bezerros@PE",453.18214220199,112.785484142028,427.33557793872,104.77678771443
"Biguaçu@SC",471.90105266591,117.697962200157,417.775579464223,51.1125184586634
"Birigui@SP",475.801661847872,117.044444759382,441.339500623067,101.922335981372
"Blumenau@SC",486.464470425161,127.056345857764,468.4740304961,114.764794743918
"Boa Esperança@MG",467.835998720092,113.950657302111,449.743561723915,152.460226114868
"Boa Viagem@CE",424.461202654627,97.5905615765214,383.8939936899,78.6373206203667
"Boa Vista do Ramos@AM",403.962994115761,59.0942667914058,368.190667142011,37.4153844366819
"Boa Vista@RR",415.64171653942,112.688107985507,402.424059402722,111.180299112919
"Boca da Mata@AL",418.838842282344,103.094343449335,411.564530116277,36.2926116365627
"Boca do Acre@AM",410.239914930944,77.6219261459789,344.4,2.97047485909006e-22
"Bocaiúva@MG",448.281601042645,99.6341603021583,439.180155308342,80.789557770472
"Bodoquena@MS",420.013908994769,92.5221972301642,452.6,4.31582129907007e-20
"Boituva@SP",476.314230458519,120.51649490676,425.95381373112,77.0318043392003
"Bom Conselho@PE",430.434626552705,96.7138195090128,436.241271086106,98.2248898103505
"Bom Despacho@MG",483.96743060104,137.080629878971,468.961497759542,94.8162959813555
"Bom Jardim@MA",409.977836150365,87.5789497329615,491.647513224204,28.8464940353127
"Bom Jardim@PE",439.42019201143,110.549247495765,497.318131336942,80.901943739564
"Bom Jesus da Lapa@BA",423.747199528831,103.091397150032,442.849031876866,65.4265331110395
"Bom Jesus de Goiás@GO",447.410378303366,108.46965561557,392,3.0195156274385e-19
"Bom Jesus do Itabapoana@RJ",475.590245318902,105.995856142401,413.186692466175,99.9312203227974
"Bom Jesus@PI",411.41409107494,89.6848317529892,420.9162216541,69.0704391326324
"Bom Sucesso@MG",458.251424769165,110.823875348253,574.614074231017,95.6725567034283
"Bonfim@RR",400.587442759361,78.3760150521107,468.536960606039,106.410369790084
"Bonito@MS",438.47631227295,98.733776304795,468.536960606039,106.410369790084
"Bonito@PE",439.184099083516,91.6005286555127,364.86066532493,166.573238495281
"Boqueirão@PB",423.014258020325,99.6600798827914,341.290452435651,43.5526448115584
"Boquim@SE",411.866599846658,97.1709447837601,389.704258749821,38.2643641355491
"Boquira@BA",424.078854507278,76.0697119077155,468.536960606039,106.410369790084
"Borba@AM",407.924911939078,66.1920945553634,415.654330035936,15.3467381052723
"Botucatu@SP",508.744247821422,129.557591460841,500.206299332294,126.225464631278
"Braço do Norte@SC",464.031622289401,113.39251820318,463.265596949076,6.98266033346131
"Bragança Paulista@SP",480.290846477504,126.146506248038,429.460783147476,68.0888768945932
"Bragança@PA",417.050623616754,82.6420692055203,421.812421040291,62.1390354002599
"Brasilândia de Minas@MG",437.505244245224,85.7453604708539,491.270925660905,47.6651804045438
"Brasiléia@AC",415.341716199326,82.6500007403095,393.433513541233,11.288899395474
"Brasília de Minas@MG",445.934686332744,91.2985216427575,465.170559228796,91.4753451337827
"Brasília@DF",437.346831970775,141.542370537957,406.145473032838,152.205936207984
"Brasnorte@MT",421.750539302848,95.0276621349745,468.536960606039,106.410369790084
"Brejetuba@ES",468.811169267881,100.581858647823,347.327419665259,20.7079257986027
"Brejinho de Nazaré@TO",396.794521380461,84.9863776603971,468.536960606039,106.410369790084
"Brejo da Madre de Deus@PE",444.134378041041,86.0951993847502,315.981535680709,177.521171212162
"Brejo Santo@CE",428.969911531113,111.569848536793,416.974724457227,84.5922318062585
"Brejo@MA",411.150753474878,79.6213873956344,409.434151562568,28.6377680429068
"Brejões@BA",405.908782032137,82.1363637448014,468.536960606039,106.410369790084
"Breu Branco@PA",411.318217011584,86.2603026054202,482.829709165379,25.149980950735
"Breves@PA",410.888872811311,75.1094438212927,401.419874536507,55.1090823672076
"Brotas de Macaúbas@BA",425.414160141209,89.7721070957368,468.536960606039,106.410369790084
"Brumadinho@MG",477.90040294446,114.052105008967,516.02873660503,134.389813185737
"Brumado@BA",453.196330292915,108.532063106565,393.517484076838,76.9119775200209
"Brusque@SC",468.29458644665,122.229392792999,440.369492427755,109.768552856998
"Buerarema@BA",415.832382823491,99.710914108743,375.409616970172,68.2192479154664
"Bujaru@PA",410.271699493506,77.5170486354868,359.7,2.69030158879623e-14
"Buriti Bravo@MA",418.818861503059,79.9325731917649,371,5.17458418683488e-23
"Buriti dos Lopes@PI",411.372678768927,85.1728784743695,412.261419151926,48.7492781078344
"Buriticupu@MA",407.249013859475,83.4792100950747,432.610072650431,64.7580463306939
"Buritis@MG",436.335464576195,86.7554619465956,361.931434894875,131.481471061785
"Buritis@RO",423.953772392604,81.1752495462757,444.67502157563,35.8965816547509
"Butiá@RS",457.301092860148,111.671650542633,411.87036069843,40.1342397260981
"Caapiranga@AM",398.250503607834,58.7505408838194,389.054285158263,29.4086909421211
"Caaporã@PB",410.514391268078,83.3879774253188,442.377068880582,105.483940198027
"Caarapó@MS",419.769430225526,95.1197752284012,379.180381156886,41.2069985063908
"Cabedelo@PB",425.709570142394,113.464686644648,377.238820681337,90.0641792860003
"Cabo de Santo Agostinho@PE",430.620804432768,101.546412258897,448.711712112559,60.3036710017627
"Cabo Frio@RJ",463.358150925761,122.195355063883,417.330149778823,129.279990809775
"Cabreúva@SP",447.893720088323,109.688678938179,414.572239973307,61.439333911133
"Cabrobó@PE",421.283443057482,87.0326623106995,469.736586485585,73.1777612253232
"Caçador@SC",454.895958100448,120.465480334623,438.594138639201,57.4706409326816
"Caçapava do Sul@RS",435.533693472606,103.15179147751,167.951959582474,242.751001050844
"Caçapava@SP",497.898572884406,122.016679019032,419.093749384767,85.9035334941527
"Cáceres@MT",412.051843212093,101.468695351484,415.074895376379,49.4464528019677
"Cachoeira do Sul@RS",457.72203708776,111.605846857707,429.976923910959,86.1377632650964
"Cachoeira Paulista@SP",483.915583086964,128.102467957248,501.152186074556,47.8569004449307
"Cachoeira@BA",412.483385954965,100.584870344792,389.152199455612,61.861998574079
"Cachoeiras de Macacu@RJ",454.039844428253,107.813461682367,446.66928572992,56.0189866713998
"Cachoeirinha@RS",458.777894358543,107.573894324661,443.722673862882,95.599676721073
"Cachoeiro de Itapemirim@ES",458.713370183231,126.663611926125,412.308797287901,136.300458051799
"Cacimba de Dentro@PB",415.58021604195,92.9294156929591,478.89271802687,49.3116050208924
"Cacoal@RO",434.635642617983,105.036439072677,435.093366735627,95.3717691487707
"Caculé@BA",442.009461809255,97.2441960409461,457.687733748823,49.3472777755863
"Caeté@MG",476.417649625708,117.231582484559,534.178865406607,147.232445912622
"Caetés@PE",435.739764982299,97.4514890329272,373.8,5.68511159187703e-14
"Caetité@BA",435.669705418905,109.316441133357,429.326658207431,111.094349313647
"Cafelândia@PR",457.483125898534,112.305163741071,420.136898303244,23.7593099436786
"Caicó@RN",444.371764654688,118.139474433777,404.034302364074,115.051603331779
"Caieiras@SP",453.27225197762,110.802859889163,431.93406955235,65.7958010279796
"Cajamar@SP",448.843635469808,102.066082836485,402.176150069691,87.2874880562877
"Cajati@SP",448.766990390591,101.882885977309,438.720050256615,43.0004673747089
"Cajazeiras@PB",433.777065454004,110.151070049192,424.875930660327,63.8893227985807
"Cajuru@SP",457.836677830748,107.213534504663,436.549044288291,24.8496887848567
"Caldas Novas@GO",438.297425930534,105.029805186098,420.986090002427,53.894255834699
"Camacan@BA",412.762055917322,87.418877321727,402.077377374113,37.5636192963533
"Camaçari@BA",424.217403192233,97.7436796395426,400.090723858662,90.4884238775685
"Camamu@BA",400.073456360195,81.2979908542825,468.536960606039,106.410369790084
"Camanducaia@MG",471.502582589983,107.345862159393,611.935845183933,34.2326228163256
"Camapuã@MS",428.958541131192,95.0102605668562,371.075119168645,51.903894805824
"Camaquã@RS",453.90101340941,107.34042902774,443.733971711538,71.0269744465429
"Camaragibe@PE",430.017540180779,114.133585549359,340.662821400537,187.326440223852
"Cambé@PR",448.134175109651,115.713851832014,511.793488806424,64.386474108065
"Camboriú@SC",439.876504255616,110.407214679386,419.802049655763,69.5051927234248
"Cambuí@MG",478.88305942223,118.789153665708,408.900416224696,74.8752949998547
"Cametá@PA",415.791218737228,81.603082702449,426.918084589325,88.3947043002654
"Camocim@CE",438.36204800695,100.056773821213,401.431570715218,65.1700894795436
"Campina Grande do Sul@PR",442.389138440613,105.362198267906,514.516183026864,81.8180009800159
"Campina Grande@PB",439.880931626103,130.451162218331,408.846694913256,108.835391058705
"Campinas@SP",483.579748256479,148.735885554565,416.841496995754,166.605721317409
"Campo Alegre@AL",411.687313730588,77.5497981051028,353.728449613215,59.081424107893
"Campo Belo@MG",478.437418774214,119.922520166302,549.230703545786,156.938605765621
"Campo Bom@RS",470.243210633885,109.878767140133,373.915367371565,96.0389476771878
"Campo do Brito@SE",422.448364746573,104.110780799942,417.449353461182,18.7127225324866
"Campo Formoso@BA",429.4794096448,105.509229966436,432.190799425419,38.4031564067512
"Campo Grande@MS",440.762905000424,130.282696684924,427.655685327163,127.82137062785
"Campo Largo@PR",474.030174527369,117.793594735042,488.622908767409,93.2577847648444
"Campo Limpo Paulista@SP",468.166696076185,108.137047486754,428.452297955913,81.3821839011333
"Campo Magro@PR",442.633095092226,110.590865049815,468.536960606039,106.410369790084
"Campo Maior@PI",427.236693871064,105.091863704313,403.980665356913,121.021944690352
"Campo Mourão@PR",451.4314948049,121.823132223366,427.307754472892,71.9300201953587
"Campo Novo do Parecis@MT",442.475212095628,107.858928453474,439.009810870911,78.0892427857052
"Campo Verde@MT",431.874614255713,110.472298181095,448.539820291193,86.5335267863733
"Campos Altos@MG",456.681658214738,103.881066114697,435.249160409907,14.5511207245324
"Campos Belos@GO",416.05479974149,82.0869370223978,468.3,8.54667675912937e-15
"Campos do Jordão@SP",478.909623733937,111.324958441292,492.482367039912,77.2600277634665
"Campos dos Goytacazes@RJ",469.98301088262,120.842141467293,419.700151762385,122.429950249551
"Campos Gerais@MG",468.036778325502,116.605850390368,531.553671529571,122.294669663602
"Campos Novos@SC",454.2107796057,111.249997906594,405.719985005408,50.007610497153
"Campos Sales@CE",419.657681925076,97.99156027556,388.630085871422,44.4257627384996
"Canaã dos Carajás@PA",439.272990679064,93.3975896942097,414.491143949348,122.670434810625
"Canarana@BA",421.497575409914,93.0029827810037,463.9,5.42374975922955e-25
"Canarana@MT",437.306070171903,108.316164705098,468.536960606039,106.410369790084
"Canavieiras@BA",417.095536428345,94.9557518771803,453.094262978428,20.5231093346377
"Candeias@BA",419.955688222489,94.806219753093,400.94795001187,41.9975343504997
"Cândido Mota@SP",468.879890270793,107.955572540476,222.687290074364,295.841034151808
"Cândido Sales@BA",433.719033906652,98.1595878171096,368.747585099445,18.147769178681
